id_grupo;data_assembleia;tipo_lance;percentual_lance;valor_lance;qtd_contemplados
169;2025-05-15;Lance Fixo;30;257887.50;1
169;2025-06-15;Lance Livre;56.23;483367.14;4
169;2025-06-15;Lance Embutido;57.87;497464.99;5
169;2025-06-15;Lance Fixo;30;257887.50;3
169;2025-07-15;Lance Livre;53.17;457062.61;3
169;2025-07-15;Lance Embutido;59.02;507350.67;4
169;2025-07-15;Lance Fixo;30;257887.50;3
169;2025-08-15;Lance Livre;53.33;458438.01;2
169;2025-08-15;Lance Embutido;57.79;496777.29;5
169;2025-08-15;Lance Fixo;30;257887.50;3
169;2025-09-15;Lance Livre;56.04;481733.85;5
169;2025-09-15;Lance Embutido;49.37;424396.86;3
169;2025-09-15;Lance Fixo;30;257887.50;2
170;2022-10-15;Lance Livre;93.95;610675.00;1
170;2022-10-15;Lance Embutido;88.09;572585.00;1
170;2022-10-15;Lance Fixo;30;195000.00;1
170;2022-11-15;Lance Livre;80.11;520715.00;1
170;2022-11-15;Lance Embutido;75.04;487760.00;1
170;2022-11-15;Lance Fixo;30;195000.00;1
170;2022-12-15;Lance Livre;87.4;568100.00;1
170;2022-12-15;Lance Embutido;78.74;511810.00;1
170;2022-12-15;Lance Fixo;30;195000.00;1
170;2023-01-15;Lance Livre;68.41;444665.00;1
170;2023-01-15;Lance Embutido;65.2;423800.00;2
170;2023-01-15;Lance Fixo;30;195000.00;1
170;2023-02-15;Lance Livre;66.73;433745.00;2
170;2023-02-15;Lance Embutido;70.23;456495.00;1
170;2023-02-15;Lance Fixo;30;195000.00;2
170;2023-03-15;Lance Livre;60.42;392730.00;3
170;2023-03-15;Lance Embutido;54.93;357045.00;1
170;2023-03-15;Lance Fixo;30;195000.00;1
170;2023-04-15;Lance Livre;69.98;454870.00;1
170;2023-04-15;Lance Embutido;56.95;370175.00;1
170;2023-04-15;Lance Fixo;30;195000.00;3
170;2023-05-15;Lance Livre;56.5;367250.00;3
170;2023-05-15;Lance Embutido;63.97;415805.00;2
170;2023-05-15;Lance Fixo;30;195000.00;3
170;2023-06-15;Lance Livre;62.59;406835.00;3
170;2023-06-15;Lance Embutido;64.01;416065.00;2
170;2023-06-15;Lance Fixo;30;195000.00;1
170;2023-07-15;Lance Livre;69.25;450125.00;2
170;2023-07-15;Lance Embutido;65.6;426400.00;3
170;2023-07-15;Lance Fixo;30;195000.00;2
170;2023-08-15;Lance Livre;56.07;364455.00;3
170;2023-08-15;Lance Embutido;72.21;469365.00;3
170;2023-08-15;Lance Fixo;30;195000.00;1
170;2023-09-15;Lance Livre;56.59;367835.00;3
170;2023-09-15;Lance Embutido;61.47;399555.00;1
170;2023-09-15;Lance Fixo;30;195000.00;3
170;2023-10-15;Lance Livre;54.64;408434.00;2
170;2023-10-15;Lance Embutido;51.41;384289.75;3
170;2023-10-15;Lance Fixo;30;224250.00;1
170;2023-11-15;Lance Livre;57.11;426897.25;5
170;2023-11-15;Lance Embutido;55.86;417553.50;3
170;2023-11-15;Lance Fixo;30;224250.00;1
170;2023-12-15;Lance Livre;59.78;446855.50;4
170;2023-12-15;Lance Embutido;57.58;430410.50;4
170;2023-12-15;Lance Fixo;30;224250.00;3
170;2024-01-15;Lance Livre;58.82;439679.50;4
170;2024-01-15;Lance Embutido;54.67;408658.25;3
170;2024-01-15;Lance Fixo;30;224250.00;3
170;2024-02-15;Lance Livre;49.87;372778.25;4
170;2024-02-15;Lance Embutido;54.08;404248.00;2
170;2024-02-15;Lance Fixo;30;224250.00;1
170;2024-03-15;Lance Livre;60;448500.00;3
170;2024-03-15;Lance Embutido;53.15;397296.25;2
170;2024-03-15;Lance Fixo;30;224250.00;2
170;2024-04-15;Lance Livre;55.87;417628.25;2
170;2024-04-15;Lance Embutido;58.29;435717.75;2
170;2024-04-15;Lance Fixo;30;224250.00;2
170;2024-05-15;Lance Livre;50.54;377786.50;4
170;2024-05-15;Lance Embutido;59.07;441548.25;4
170;2024-05-15;Lance Fixo;30;224250.00;1
170;2024-06-15;Lance Livre;55.42;414264.50;4
170;2024-06-15;Lance Embutido;59.01;441099.75;4
170;2024-06-15;Lance Fixo;30;224250.00;1
170;2024-07-15;Lance Livre;50.19;375170.25;4
170;2024-07-15;Lance Embutido;58.53;437511.75;4
170;2024-07-15;Lance Fixo;30;224250.00;3
170;2024-08-15;Lance Livre;50.8;379730.00;5
170;2024-08-15;Lance Embutido;52.08;389298.00;5
170;2024-08-15;Lance Fixo;30;224250.00;1
170;2024-09-15;Lance Livre;55.65;415983.75;2
170;2024-09-15;Lance Embutido;50.41;376814.75;2
170;2024-09-15;Lance Fixo;30;224250.00;2
170;2024-10-15;Lance Livre;59.48;511304.95;3
170;2024-10-15;Lance Embutido;50.66;435486.02;4
170;2024-10-15;Lance Fixo;30;257887.50;1
170;2024-11-15;Lance Livre;48.29;415112.91;2
170;2024-11-15;Lance Embutido;50.55;434540.44;5
170;2024-11-15;Lance Fixo;30;257887.50;2
170;2024-12-15;Lance Livre;58.72;504771.80;2
170;2024-12-15;Lance Embutido;48.89;420270.66;3
170;2024-12-15;Lance Fixo;30;257887.50;3
170;2025-01-15;Lance Livre;58.46;502536.77;5
170;2025-01-15;Lance Embutido;50.76;436345.65;4
170;2025-01-15;Lance Fixo;30;257887.50;2
170;2025-02-15;Lance Livre;58.78;505287.57;3
170;2025-02-15;Lance Embutido;55.58;477779.57;5
170;2025-02-15;Lance Fixo;30;257887.50;2
170;2025-03-15;Lance Livre;48.07;413221.74;4
170;2025-03-15;Lance Embutido;58.22;500473.67;2
170;2025-03-15;Lance Fixo;30;257887.50;3
170;2025-04-15;Lance Livre;54.52;468667.55;2
170;2025-04-15;Lance Embutido;52.72;453194.30;4
170;2025-04-15;Lance Fixo;30;257887.50;3
170;2025-05-15;Lance Livre;53.55;460329.19;3
170;2025-05-15;Lance Embutido;51.87;445887.49;2
170;2025-05-15;Lance Fixo;30;257887.50;3
170;2025-06-15;Lance Livre;53.06;456117.03;4
170;2025-06-15;Lance Embutido;49.63;426631.89;4
170;2025-06-15;Lance Fixo;30;257887.50;3
170;2025-07-15;Lance Livre;58.68;504427.95;2
170;2025-07-15;Lance Embutido;57.26;492221.27;3
170;2025-07-15;Lance Fixo;30;257887.50;2
170;2025-08-15;Lance Livre;59.79;513969.79;2
170;2025-08-15;Lance Embutido;54.5;468495.63;4
170;2025-08-15;Lance Fixo;30;257887.50;3
170;2025-09-15;Lance Livre;57.39;493338.79;3
170;2025-09-15;Lance Embutido;50.97;438150.86;5
170;2025-09-15;Lance Fixo;30;257887.50;2
171;2022-10-15;Lance Livre;82.67;537355.00;1
171;2022-10-15;Lance Embutido;92.36;600340.00;1
171;2022-10-15;Lance Fixo;30;195000.00;1
171;2022-11-15;Lance Livre;80.64;524160.00;1
171;2022-11-15;Lance Embutido;85.43;555295.00;1
171;2022-11-15;Lance Fixo;30;195000.00;1
171;2022-12-15;Lance Livre;86.14;559910.00;1
171;2022-12-15;Lance Embutido;94.9;616850.00;1
171;2022-12-15;Lance Fixo;30;195000.00;1
171;2023-01-15;Lance Livre;59.31;385515.00;3
171;2023-01-15;Lance Embutido;74.97;487305.00;1
171;2023-01-15;Lance Fixo;30;195000.00;3
171;2023-02-15;Lance Livre;72.7;472550.00;2
171;2023-02-15;Lance Embutido;71.62;465530.00;2
171;2023-02-15;Lance Fixo;30;195000.00;1
171;2023-03-15;Lance Livre;64.46;418990.00;1
171;2023-03-15;Lance Embutido;71.65;465725.00;2
171;2023-03-15;Lance Fixo;30;195000.00;2
171;2023-04-15;Lance Livre;70.35;457275.00;3
171;2023-04-15;Lance Embutido;67.06;435890.00;3
171;2023-04-15;Lance Fixo;30;195000.00;1
171;2023-05-15;Lance Livre;64.17;417105.00;3
171;2023-05-15;Lance Embutido;59.54;387010.00;3
171;2023-05-15;Lance Fixo;30;195000.00;3
171;2023-06-15;Lance Livre;62.14;403910.00;1
171;2023-06-15;Lance Embutido;55.73;362245.00;2
171;2023-06-15;Lance Fixo;30;195000.00;2
171;2023-07-15;Lance Livre;73.11;475215.00;1
171;2023-07-15;Lance Embutido;71.81;466765.00;3
171;2023-07-15;Lance Fixo;30;195000.00;2
171;2023-08-15;Lance Livre;72.59;471835.00;3
171;2023-08-15;Lance Embutido;69.73;453245.00;1
171;2023-08-15;Lance Fixo;30;195000.00;1
171;2023-09-15;Lance Livre;67.99;441935.00;1
171;2023-09-15;Lance Embutido;59.23;384995.00;2
171;2023-09-15;Lance Fixo;30;195000.00;2
171;2023-10-15;Lance Livre;55.25;412993.75;4
171;2023-10-15;Lance Embutido;57.7;431307.50;4
171;2023-10-15;Lance Fixo;30;224250.00;2
171;2023-11-15;Lance Livre;48.27;360818.25;3
171;2023-11-15;Lance Embutido;55.54;415161.50;3
171;2023-11-15;Lance Fixo;30;224250.00;2
171;2023-12-15;Lance Livre;48.39;361715.25;2
171;2023-12-15;Lance Embutido;53.61;400734.75;2
171;2023-12-15;Lance Fixo;30;224250.00;3
171;2024-01-15;Lance Livre;57.79;431980.25;3
171;2024-01-15;Lance Embutido;51.48;384813.00;5
171;2024-01-15;Lance Fixo;30;224250.00;2
171;2024-02-15;Lance Livre;50.32;376142.00;4
171;2024-02-15;Lance Embutido;53.73;401631.75;3
171;2024-02-15;Lance Fixo;30;224250.00;1
171;2024-03-15;Lance Livre;48.26;360743.50;2
171;2024-03-15;Lance Embutido;50.49;377412.75;4
171;2024-03-15;Lance Fixo;30;224250.00;1
171;2024-04-15;Lance Livre;48.46;362238.50;4
171;2024-04-15;Lance Embutido;59.52;444912.00;4
171;2024-04-15;Lance Fixo;30;224250.00;3
171;2024-05-15;Lance Livre;48.68;363883.00;5
171;2024-05-15;Lance Embutido;51.8;387205.00;4
171;2024-05-15;Lance Fixo;30;224250.00;1
171;2024-06-15;Lance Livre;54.54;407686.50;5
171;2024-06-15;Lance Embutido;55.56;415311.00;2
171;2024-06-15;Lance Fixo;30;224250.00;2
171;2024-07-15;Lance Livre;55.09;411797.75;5
171;2024-07-15;Lance Embutido;48.11;359622.25;4
171;2024-07-15;Lance Fixo;30;224250.00;2
171;2024-08-15;Lance Livre;48.57;363060.75;3
171;2024-08-15;Lance Embutido;58.95;440651.25;2
171;2024-08-15;Lance Fixo;30;224250.00;3
171;2024-09-15;Lance Livre;56.94;425626.50;5
171;2024-09-15;Lance Embutido;55.57;415385.75;2
171;2024-09-15;Lance Fixo;30;224250.00;2
171;2024-10-15;Lance Livre;48.65;418207.56;2
171;2024-10-15;Lance Embutido;52.45;450873.31;3
171;2024-10-15;Lance Fixo;30;257887.50;3
171;2024-11-15;Lance Livre;55.89;480444.41;3
171;2024-11-15;Lance Embutido;51.2;440128.00;4
171;2024-11-15;Lance Fixo;30;257887.50;2
171;2024-12-15;Lance Livre;59.79;513969.79;5
171;2024-12-15;Lance Embutido;51.2;440128.00;3
171;2024-12-15;Lance Fixo;30;257887.50;3
171;2025-01-15;Lance Livre;59.17;508640.11;2
171;2025-01-15;Lance Embutido;48.04;412963.85;2
171;2025-01-15;Lance Fixo;30;257887.50;3
171;2025-02-15;Lance Livre;49.89;428866.91;3
171;2025-02-15;Lance Embutido;51.32;441159.55;3
171;2025-02-15;Lance Fixo;30;257887.50;1
171;2025-03-15;Lance Livre;51.41;441933.21;2
171;2025-03-15;Lance Embutido;54.79;470988.54;2
171;2025-03-15;Lance Fixo;30;257887.50;2
171;2025-04-15;Lance Livre;49.93;429210.76;3
171;2025-04-15;Lance Embutido;55.16;474169.15;5
171;2025-04-15;Lance Fixo;30;257887.50;2
171;2025-05-15;Lance Livre;55.85;480100.56;4
171;2025-05-15;Lance Embutido;59.11;508124.34;5
171;2025-05-15;Lance Fixo;30;257887.50;3
171;2025-06-15;Lance Livre;52.46;450959.27;4
171;2025-06-15;Lance Embutido;48.17;414081.36;3
171;2025-06-15;Lance Fixo;30;257887.50;3
171;2025-07-15;Lance Livre;48.5;416918.12;3
171;2025-07-15;Lance Embutido;55.06;473309.52;5
171;2025-07-15;Lance Fixo;30;257887.50;2
171;2025-08-15;Lance Livre;51.87;445887.49;5
171;2025-08-15;Lance Embutido;49.84;428437.10;5
171;2025-08-15;Lance Fixo;30;257887.50;3
171;2025-09-15;Lance Livre;52.57;451904.86;2
171;2025-09-15;Lance Embutido;57.22;491877.42;3
171;2025-09-15;Lance Fixo;30;257887.50;3
172;2023-06-15;Lance Livre;85.43;555295.00;1
172;2023-06-15;Lance Embutido;88.35;574275.00;1
172;2023-06-15;Lance Fixo;30;195000.00;1
172;2023-07-15;Lance Livre;81.15;527475.00;1
172;2023-07-15;Lance Embutido;90.68;589420.00;1
172;2023-07-15;Lance Fixo;30;195000.00;1
172;2023-08-15;Lance Livre;78.11;507715.00;1
172;2023-08-15;Lance Embutido;89.86;584090.00;1
172;2023-08-15;Lance Fixo;30;195000.00;1
172;2023-09-15;Lance Livre;66.2;430300.00;3
172;2023-09-15;Lance Embutido;55.35;359775.00;3
172;2023-09-15;Lance Fixo;30;195000.00;1
172;2023-10-15;Lance Livre;61.89;402285.00;1
172;2023-10-15;Lance Embutido;74.54;484510.00;2
172;2023-10-15;Lance Fixo;30;195000.00;2
172;2023-11-15;Lance Livre;60.42;392730.00;2
172;2023-11-15;Lance Embutido;57.7;375050.00;2
172;2023-11-15;Lance Fixo;30;195000.00;3
172;2023-12-15;Lance Livre;64.38;418470.00;2
172;2023-12-15;Lance Embutido;74.84;486460.00;2
172;2023-12-15;Lance Fixo;30;195000.00;3
172;2024-01-15;Lance Livre;73.28;476320.00;3
172;2024-01-15;Lance Embutido;71.34;463710.00;1
172;2024-01-15;Lance Fixo;30;195000.00;3
172;2024-02-15;Lance Livre;72.9;473850.00;3
172;2024-02-15;Lance Embutido;61.08;397020.00;2
172;2024-02-15;Lance Fixo;30;195000.00;3
172;2024-03-15;Lance Livre;67.53;438945.00;3
172;2024-03-15;Lance Embutido;73.45;477425.00;3
172;2024-03-15;Lance Fixo;30;195000.00;1
172;2024-04-15;Lance Livre;73.91;480415.00;2
172;2024-04-15;Lance Embutido;70.01;455065.00;2
172;2024-04-15;Lance Fixo;30;195000.00;3
172;2024-05-15;Lance Livre;73.77;479505.00;1
172;2024-05-15;Lance Embutido;57.01;370565.00;1
172;2024-05-15;Lance Fixo;30;195000.00;2
172;2024-06-15;Lance Livre;60;448500.00;3
172;2024-06-15;Lance Embutido;48.63;363509.25;3
172;2024-06-15;Lance Fixo;30;224250.00;1
172;2024-07-15;Lance Livre;52.7;393932.50;5
172;2024-07-15;Lance Embutido;54.44;406939.00;2
172;2024-07-15;Lance Fixo;30;224250.00;3
172;2024-08-15;Lance Livre;55.95;418226.25;2
172;2024-08-15;Lance Embutido;49.48;369863.00;5
172;2024-08-15;Lance Fixo;30;224250.00;2
172;2024-09-15;Lance Livre;51.41;384289.75;4
172;2024-09-15;Lance Embutido;57.46;429513.50;5
172;2024-09-15;Lance Fixo;30;224250.00;1
172;2024-10-15;Lance Livre;53.31;398492.25;2
172;2024-10-15;Lance Embutido;59.43;444239.25;5
172;2024-10-15;Lance Fixo;30;224250.00;3
172;2024-11-15;Lance Livre;53.6;400660.00;4
172;2024-11-15;Lance Embutido;57.27;428093.25;3
172;2024-11-15;Lance Fixo;30;224250.00;3
172;2024-12-15;Lance Livre;54.48;407238.00;3
172;2024-12-15;Lance Embutido;53.13;397146.75;3
172;2024-12-15;Lance Fixo;30;224250.00;2
172;2025-01-15;Lance Livre;48.27;360818.25;3
172;2025-01-15;Lance Embutido;55.85;417478.75;5
172;2025-01-15;Lance Fixo;30;224250.00;1
172;2025-02-15;Lance Livre;57.46;429513.50;3
172;2025-02-15;Lance Embutido;54.63;408359.25;5
172;2025-02-15;Lance Fixo;30;224250.00;3
172;2025-03-15;Lance Livre;50.91;380552.25;5
172;2025-03-15;Lance Embutido;58.15;434671.25;4
172;2025-03-15;Lance Fixo;30;224250.00;3
172;2025-04-15;Lance Livre;57.45;429438.75;2
172;2025-04-15;Lance Embutido;56.18;419945.50;3
172;2025-04-15;Lance Fixo;30;224250.00;2
172;2025-05-15;Lance Livre;58.87;440053.25;3
172;2025-05-15;Lance Embutido;52.65;393558.75;4
172;2025-05-15;Lance Fixo;30;224250.00;2
172;2025-06-15;Lance Livre;59.19;508812.04;5
172;2025-06-15;Lance Embutido;56.82;488438.92;2
172;2025-06-15;Lance Fixo;30;257887.50;3
172;2025-07-15;Lance Livre;48.61;417863.71;4
172;2025-07-15;Lance Embutido;57.53;494542.26;3
172;2025-07-15;Lance Fixo;30;257887.50;3
172;2025-08-15;Lance Livre;59.06;507694.52;3
172;2025-08-15;Lance Embutido;57.14;491189.72;2
172;2025-08-15;Lance Fixo;30;257887.50;3
172;2025-09-15;Lance Livre;48.71;418723.34;2
172;2025-09-15;Lance Embutido;53.35;458609.94;2
172;2025-09-15;Lance Fixo;30;257887.50;2
173;2023-06-15;Lance Livre;81.3;528450.00;1
173;2023-06-15;Lance Embutido;84.77;551005.00;1
173;2023-06-15;Lance Fixo;30;195000.00;1
173;2023-07-15;Lance Livre;83.58;543270.00;1
173;2023-07-15;Lance Embutido;76.83;499395.00;1
173;2023-07-15;Lance Fixo;30;195000.00;1
173;2023-08-15;Lance Livre;91.42;594230.00;1
173;2023-08-15;Lance Embutido;80.25;521625.00;1
173;2023-08-15;Lance Fixo;30;195000.00;1
173;2023-09-15;Lance Livre;68.79;447135.00;2
173;2023-09-15;Lance Embutido;61.27;398255.00;2
173;2023-09-15;Lance Fixo;30;195000.00;3
173;2023-10-15;Lance Livre;61.79;401635.00;1
173;2023-10-15;Lance Embutido;68.48;445120.00;2
173;2023-10-15;Lance Fixo;30;195000.00;2
173;2023-11-15;Lance Livre;71.07;461955.00;1
173;2023-11-15;Lance Embutido;68.92;447980.00;3
173;2023-11-15;Lance Fixo;30;195000.00;2
173;2023-12-15;Lance Livre;60.09;390585.00;2
173;2023-12-15;Lance Embutido;63.9;415350.00;1
173;2023-12-15;Lance Fixo;30;195000.00;2
173;2024-01-15;Lance Livre;59.53;386945.00;3
173;2024-01-15;Lance Embutido;71.5;464750.00;3
173;2024-01-15;Lance Fixo;30;195000.00;3
173;2024-02-15;Lance Livre;63.97;415805.00;2
173;2024-02-15;Lance Embutido;54.02;351130.00;1
173;2024-02-15;Lance Fixo;30;195000.00;1
173;2024-03-15;Lance Livre;73.14;475410.00;3
173;2024-03-15;Lance Embutido;58.99;383435.00;1
173;2024-03-15;Lance Fixo;30;195000.00;2
173;2024-04-15;Lance Livre;69.07;448955.00;3
173;2024-04-15;Lance Embutido;55.88;363220.00;2
173;2024-04-15;Lance Fixo;30;195000.00;3
173;2024-05-15;Lance Livre;64.06;416390.00;3
173;2024-05-15;Lance Embutido;66.52;432380.00;3
173;2024-05-15;Lance Fixo;30;195000.00;1
173;2024-06-15;Lance Livre;58.7;438782.50;2
173;2024-06-15;Lance Embutido;56.19;420020.25;4
173;2024-06-15;Lance Fixo;30;224250.00;2
173;2024-07-15;Lance Livre;52.54;392736.50;4
173;2024-07-15;Lance Embutido;55.19;412545.25;3
173;2024-07-15;Lance Fixo;30;224250.00;3
173;2024-08-15;Lance Livre;55.78;416955.50;2
173;2024-08-15;Lance Embutido;54.17;404920.75;3
173;2024-08-15;Lance Fixo;30;224250.00;1
173;2024-09-15;Lance Livre;48.64;363584.00;3
173;2024-09-15;Lance Embutido;55.71;416432.25;3
173;2024-09-15;Lance Fixo;30;224250.00;3
173;2024-10-15;Lance Livre;53.11;396997.25;5
173;2024-10-15;Lance Embutido;57.91;432877.25;2
173;2024-10-15;Lance Fixo;30;224250.00;3
173;2024-11-15;Lance Livre;58.62;438184.50;3
173;2024-11-15;Lance Embutido;53.83;402379.25;2
173;2024-11-15;Lance Fixo;30;224250.00;1
173;2024-12-15;Lance Livre;56.22;420244.50;5
173;2024-12-15;Lance Embutido;57.62;430709.50;5
173;2024-12-15;Lance Fixo;30;224250.00;3
173;2025-01-15;Lance Livre;56.64;423384.00;2
173;2025-01-15;Lance Embutido;57.77;431830.75;5
173;2025-01-15;Lance Fixo;30;224250.00;2
173;2025-02-15;Lance Livre;54.25;405518.75;5
173;2025-02-15;Lance Embutido;50.13;374721.75;2
173;2025-02-15;Lance Fixo;30;224250.00;1
173;2025-03-15;Lance Livre;55.37;413890.75;4
173;2025-03-15;Lance Embutido;59.03;441249.25;3
173;2025-03-15;Lance Fixo;30;224250.00;2
173;2025-04-15;Lance Livre;52.85;395053.75;5
173;2025-04-15;Lance Embutido;58.76;439231.00;3
173;2025-04-15;Lance Fixo;30;224250.00;3
173;2025-05-15;Lance Livre;50.92;380627.00;5
173;2025-05-15;Lance Embutido;48.53;362761.75;2
173;2025-05-15;Lance Fixo;30;224250.00;3
173;2025-06-15;Lance Livre;50.63;435228.14;5
173;2025-06-15;Lance Embutido;58.32;501333.30;2
173;2025-06-15;Lance Fixo;30;257887.50;1
173;2025-07-15;Lance Livre;57.38;493252.82;4
173;2025-07-15;Lance Embutido;59.28;509585.70;4
173;2025-07-15;Lance Fixo;30;257887.50;1
173;2025-08-15;Lance Livre;57.98;498410.57;3
173;2025-08-15;Lance Embutido;54.31;466862.34;2
173;2025-08-15;Lance Fixo;30;257887.50;2
173;2025-09-15;Lance Livre;53.46;459555.52;2
173;2025-09-15;Lance Embutido;51.62;443738.42;5
173;2025-09-15;Lance Fixo;30;257887.50;1
174;2023-06-15;Lance Livre;90.91;590915.00;1
174;2023-06-15;Lance Embutido;76.66;498290.00;1
174;2023-06-15;Lance Fixo;30;195000.00;1
174;2023-07-15;Lance Livre;91.3;593450.00;1
174;2023-07-15;Lance Embutido;76.52;497380.00;1
174;2023-07-15;Lance Fixo;30;195000.00;1
174;2023-08-15;Lance Livre;76.94;500110.00;1
174;2023-08-15;Lance Embutido;93.74;609310.00;1
174;2023-08-15;Lance Fixo;30;195000.00;1
174;2023-09-15;Lance Livre;71.68;465920.00;3
174;2023-09-15;Lance Embutido;62.91;408915.00;3
174;2023-09-15;Lance Fixo;30;195000.00;3
174;2023-10-15;Lance Livre;71;461500.00;1
174;2023-10-15;Lance Embutido;54.47;354055.00;3
174;2023-10-15;Lance Fixo;30;195000.00;1
174;2023-11-15;Lance Livre;64.72;420680.00;1
174;2023-11-15;Lance Embutido;57.59;374335.00;3
174;2023-11-15;Lance Fixo;30;195000.00;3
174;2023-12-15;Lance Livre;66.61;432965.00;3
174;2023-12-15;Lance Embutido;58.94;383110.00;2
174;2023-12-15;Lance Fixo;30;195000.00;1
174;2024-01-15;Lance Livre;64.08;416520.00;3
174;2024-01-15;Lance Embutido;67.49;438685.00;1
174;2024-01-15;Lance Fixo;30;195000.00;3
174;2024-02-15;Lance Livre;56.55;367575.00;2
174;2024-02-15;Lance Embutido;62.44;405860.00;3
174;2024-02-15;Lance Fixo;30;195000.00;2
174;2024-03-15;Lance Livre;74.34;483210.00;2
174;2024-03-15;Lance Embutido;63.35;411775.00;3
174;2024-03-15;Lance Fixo;30;195000.00;2
174;2024-04-15;Lance Livre;61.78;401570.00;1
174;2024-04-15;Lance Embutido;71.58;465270.00;3
174;2024-04-15;Lance Fixo;30;195000.00;3
174;2024-05-15;Lance Livre;63.14;410410.00;1
174;2024-05-15;Lance Embutido;67.41;438165.00;2
174;2024-05-15;Lance Fixo;30;195000.00;2
174;2024-06-15;Lance Livre;52.5;392437.50;4
174;2024-06-15;Lance Embutido;49.07;366798.25;4
174;2024-06-15;Lance Fixo;30;224250.00;2
174;2024-07-15;Lance Livre;50.3;375992.50;3
174;2024-07-15;Lance Embutido;51.48;384813.00;3
174;2024-07-15;Lance Fixo;30;224250.00;1
174;2024-08-15;Lance Livre;50.58;378085.50;5
174;2024-08-15;Lance Embutido;53.29;398342.75;3
174;2024-08-15;Lance Fixo;30;224250.00;1
174;2024-09-15;Lance Livre;57.1;426822.50;5
174;2024-09-15;Lance Embutido;54.41;406714.75;2
174;2024-09-15;Lance Fixo;30;224250.00;1
174;2024-10-15;Lance Livre;50.23;375469.25;3
174;2024-10-15;Lance Embutido;57.46;429513.50;3
174;2024-10-15;Lance Fixo;30;224250.00;1
174;2024-11-15;Lance Livre;50.58;378085.50;4
174;2024-11-15;Lance Embutido;59.07;441548.25;5
174;2024-11-15;Lance Fixo;30;224250.00;3
174;2024-12-15;Lance Livre;48.15;359921.25;3
174;2024-12-15;Lance Embutido;55.76;416806.00;5
174;2024-12-15;Lance Fixo;30;224250.00;2
174;2025-01-15;Lance Livre;56.83;424804.25;3
174;2025-01-15;Lance Embutido;58.12;434447.00;2
174;2025-01-15;Lance Fixo;30;224250.00;1
174;2025-02-15;Lance Livre;56.66;423533.50;5
174;2025-02-15;Lance Embutido;54.6;408135.00;5
174;2025-02-15;Lance Fixo;30;224250.00;3
174;2025-03-15;Lance Livre;58.84;439829.00;3
174;2025-03-15;Lance Embutido;56.95;425701.25;2
174;2025-03-15;Lance Fixo;30;224250.00;3
174;2025-04-15;Lance Livre;53.05;396548.75;4
174;2025-04-15;Lance Embutido;57.3;428317.50;3
174;2025-04-15;Lance Fixo;30;224250.00;1
174;2025-05-15;Lance Livre;56.57;422860.75;5
174;2025-05-15;Lance Embutido;49.09;366947.75;2
174;2025-05-15;Lance Fixo;30;224250.00;3
174;2025-06-15;Lance Livre;57.97;498324.61;4
174;2025-06-15;Lance Embutido;59;507178.75;4
174;2025-06-15;Lance Fixo;30;257887.50;2
174;2025-07-15;Lance Livre;59.25;509327.81;5
174;2025-07-15;Lance Embutido;56.37;484570.61;4
174;2025-07-15;Lance Fixo;30;257887.50;1
174;2025-08-15;Lance Livre;52.75;453452.19;5
174;2025-08-15;Lance Embutido;49.81;428179.21;5
174;2025-08-15;Lance Fixo;30;257887.50;1
174;2025-09-15;Lance Livre;50.27;432133.49;2
174;2025-09-15;Lance Embutido;55.77;479412.86;5
174;2025-09-15;Lance Fixo;30;257887.50;3
175;2024-04-15;Lance Livre;77.7;505050.00;1
175;2024-04-15;Lance Embutido;92.93;604045.00;1
175;2024-04-15;Lance Fixo;30;195000.00;1
175;2024-05-15;Lance Livre;83;539500.00;1
175;2024-05-15;Lance Embutido;79.29;515385.00;1
175;2024-05-15;Lance Fixo;30;195000.00;1
175;2024-06-15;Lance Livre;88.34;574210.00;1
175;2024-06-15;Lance Embutido;89.56;582140.00;1
175;2024-06-15;Lance Fixo;30;195000.00;1
175;2024-07-15;Lance Livre;59.07;383955.00;2
175;2024-07-15;Lance Embutido;65;422500.00;1
175;2024-07-15;Lance Fixo;30;195000.00;3
175;2024-08-15;Lance Livre;59.42;386230.00;3
175;2024-08-15;Lance Embutido;63.15;410475.00;2
175;2024-08-15;Lance Fixo;30;195000.00;2
175;2024-09-15;Lance Livre;64.86;421590.00;3
175;2024-09-15;Lance Embutido;55.27;359255.00;1
175;2024-09-15;Lance Fixo;30;195000.00;2
175;2024-10-15;Lance Livre;56.39;366535.00;2
175;2024-10-15;Lance Embutido;67.61;439465.00;2
175;2024-10-15;Lance Fixo;30;195000.00;1
175;2024-11-15;Lance Livre;54.59;354835.00;3
175;2024-11-15;Lance Embutido;74.19;482235.00;1
175;2024-11-15;Lance Fixo;30;195000.00;2
175;2024-12-15;Lance Livre;70.24;456560.00;3
175;2024-12-15;Lance Embutido;58.6;380900.00;2
175;2024-12-15;Lance Fixo;30;195000.00;2
175;2025-01-15;Lance Livre;59.26;385190.00;3
175;2025-01-15;Lance Embutido;72.92;473980.00;3
175;2025-01-15;Lance Fixo;30;195000.00;2
175;2025-02-15;Lance Livre;60.98;396370.00;2
175;2025-02-15;Lance Embutido;59.96;389740.00;2
175;2025-02-15;Lance Fixo;30;195000.00;1
175;2025-03-15;Lance Livre;71.53;464945.00;1
175;2025-03-15;Lance Embutido;61.34;398710.00;1
175;2025-03-15;Lance Fixo;30;195000.00;1
